,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
1519,arunachal-pradesh,2018,2,Recharge & bill payments,50700,10468878.537107183
1520,arunachal-pradesh,2018,2,Peer-to-peer payments,26477,181576281.19464755
1521,arunachal-pradesh,2018,2,Merchant payments,2378,4718953.439561011
1522,arunachal-pradesh,2018,2,Financial Services,559,363761.80159549194
1523,arunachal-pradesh,2018,2,Others,2043,1842317.3691352482
1524,arunachal-pradesh,2018,3,Recharge & bill payments,74122,15997565.906016497
1525,arunachal-pradesh,2018,3,Peer-to-peer payments,49740,308106303.45342577
1526,arunachal-pradesh,2018,3,Merchant payments,4738,5505694.567913429
1527,arunachal-pradesh,2018,3,Financial Services,507,72133.845254878
1528,arunachal-pradesh,2018,3,Others,2039,2044708.9687807972
1529,arunachal-pradesh,2018,4,Recharge & bill payments,97751,20662691.882313278
1530,arunachal-pradesh,2018,4,Peer-to-peer payments,68169,468831493.2328036
1531,arunachal-pradesh,2018,4,Merchant payments,7726,11998974.1040326
1532,arunachal-pradesh,2018,4,Financial Services,561,100597.90379906222
1533,arunachal-pradesh,2018,4,Others,2222,2446271.9688117937
1534,karnataka,2022,1,Merchant payments,588543313,278109650949.8691
1535,karnataka,2022,1,Peer-to-peer payments,389491586,1243199329198.8584
1536,karnataka,2022,1,Recharge & bill payments,78206453,43891305256.63388
1537,karnataka,2022,1,Financial Services,384922,624857963.437548
1538,karnataka,2022,1,Others,1229133,824344937.0828401
1539,karnataka,2022,2,Merchant payments,735295388,358016289601.7625
1540,karnataka,2022,2,Peer-to-peer payments,449723751,1457330278795.186
1541,karnataka,2022,2,Recharge & bill payments,91137091,50583781089.16758
1542,karnataka,2022,2,Financial Services,351688,545330283.2377212
1543,karnataka,2022,2,Others,941042,670434289.8797817
1544,karnataka,2022,3,Merchant payments,704609552,333606445776.6083
1545,karnataka,2022,3,Peer-to-peer payments,404084880,1282604186671.1763
1546,karnataka,2022,3,Recharge & bill payments,79979546,48539011844.07969
1547,karnataka,2022,3,Financial Services,361312,558132533.414458
1548,karnataka,2022,3,Others,726038,610455785.7449958
1549,karnataka,2022,4,Merchant payments,830157371,380643835280.23364
1550,karnataka,2022,4,Peer-to-peer payments,460041715,1468087523889.2769
1551,karnataka,2022,4,Recharge & bill payments,87517348,54445900607.2116
1552,karnataka,2022,4,Financial Services,426795,650217624.1227758
1553,karnataka,2022,4,Others,767142,689145506.798728
1554,karnataka,2023,1,Merchant payments,1130908170,476183911608.0
1555,karnataka,2023,1,Peer-to-peer payments,596731227,1908849346648.0
1556,karnataka,2023,1,Recharge & bill payments,115567496,83516906348.0
1557,karnataka,2023,1,Financial Services,541652,829191703.0
1558,karnataka,2023,1,Others,948644,847870010.0
1559,karnataka,2023,2,Merchant payments,1282439025,553947152559.0
1560,karnataka,2023,2,Peer-to-peer payments,655334370,2131661599812.0
1561,karnataka,2023,2,Recharge & bill payments,128708109,90352839418.0
1562,karnataka,2023,2,Financial Services,564180,870214613.0
1563,karnataka,2023,2,Others,821842,767292428.0
1564,karnataka,2019,1,Peer-to-peer payments,44049036,104118436760.31566
1565,karnataka,2019,1,Merchant payments,24491960,7076613843.774634
1566,karnataka,2019,1,Recharge & bill payments,16981941,6217689429.770171
1567,karnataka,2019,1,Financial Services,293728,51023386.14504391
1568,karnataka,2019,1,Others,770944,512618725.75178516
1569,karnataka,2019,2,Peer-to-peer payments,50033334,142910706254.40515
1570,karnataka,2019,2,Merchant payments,44848593,12338599108.54726
1571,karnataka,2019,2,Recharge & bill payments,19283028,7745156562.557001
1572,karnataka,2019,2,Financial Services,140353,44871623.829314835
1573,karnataka,2019,2,Others,1096296,662690676.7455502
1574,karnataka,2019,3,Merchant payments,76924325,20375791901.51608
1575,karnataka,2019,3,Peer-to-peer payments,67784880,183163325083.02167
1576,karnataka,2019,3,Recharge & bill payments,24339891,10208179941.827314
1577,karnataka,2019,3,Financial Services,189716,57194690.691376016
1578,karnataka,2019,3,Others,1494923,732228821.132016
1579,karnataka,2019,4,Merchant payments,114044901,31602890835.851074
1580,karnataka,2019,4,Peer-to-peer payments,93311589,250562864352.78363
1581,karnataka,2019,4,Recharge & bill payments,28862161,12183568521.027195
1582,karnataka,2019,4,Financial Services,101937,51145982.18087677
1583,karnataka,2019,4,Others,1475664,646673755.3894986
1584,karnataka,2021,1,Merchant payments,279599017,117959690729.6494
1585,karnataka,2021,1,Peer-to-peer payments,190894164,610937002732.095
1586,karnataka,2021,1,Recharge & bill payments,52261651,25111731675.64637
1587,karnataka,2021,1,Financial Services,297710,475815041.81600165
1588,karnataka,2021,1,Others,744950,511117233.18647754
1589,karnataka,2021,2,Merchant payments,244460862,124624417935.05894
1590,karnataka,2021,2,Peer-to-peer payments,216539959,684035748184.4377
1591,karnataka,2021,2,Recharge & bill payments,68599238,28272314719.07621
1592,karnataka,2021,2,Financial Services,304779,456933673.9871358
1593,karnataka,2021,2,Others,744208,497736717.48932767
1594,karnataka,2021,3,Merchant payments,391381353,190563423840.34485
1595,karnataka,2021,3,Peer-to-peer payments,288462867,908138627418.7012
1596,karnataka,2021,3,Recharge & bill payments,72168311,33386709060.80711
1597,karnataka,2021,3,Financial Services,286685,508051800.8625039
1598,karnataka,2021,3,Others,997323,637927036.8737218
1599,karnataka,2021,4,Merchant payments,503210623,243754536471.1106
1600,karnataka,2021,4,Peer-to-peer payments,350032663,1090951587881.0441
1601,karnataka,2021,4,Recharge & bill payments,76826701,39294350717.405914
1602,karnataka,2021,4,Financial Services,365769,574240588.1883193
1603,karnataka,2021,4,Others,1289682,896608692.1244912
1604,karnataka,2020,1,Merchant payments,132970737,40374401933.52864
1605,karnataka,2020,1,Peer-to-peer payments,100868460,297635301555.931
1606,karnataka,2020,1,Recharge & bill payments,35854971,14724886028.403404
1607,karnataka,2020,1,Financial Services,93648,110130184.7219853
1608,karnataka,2020,1,Others,1246074,557335296.81275
1609,karnataka,2020,2,Merchant payments,87251639,38463881234.4382
1610,karnataka,2020,2,Peer-to-peer payments,82118363,265767207470.16788
1611,karnataka,2020,2,Recharge & bill payments,43290272,16434890228.306221
1612,karnataka,2020,2,Financial Services,161560,246367207.0610708
1613,karnataka,2020,2,Others,399878,192530880.1645686
1614,karnataka,2020,3,Merchant payments,137206600,60769881812.00958
1615,karnataka,2020,3,Peer-to-peer payments,119241776,390432374828.4793
1616,karnataka,2020,3,Recharge & bill payments,43139631,18911088810.529343
1617,karnataka,2020,3,Financial Services,251980,358426105.9585576
1618,karnataka,2020,3,Others,520544,268744139.7048992
1619,karnataka,2020,4,Merchant payments,215711211,97147239182.96416
1620,karnataka,2020,4,Peer-to-peer payments,166981242,538340957771.568
1621,karnataka,2020,4,Recharge & bill payments,47736461,21611671359.120274
1622,karnataka,2020,4,Financial Services,284700,427966918.93005997
1623,karnataka,2020,4,Others,823370,508863332.4358694
1624,karnataka,2018,1,Recharge & bill payments,5785292,1496816541.9710202
1625,karnataka,2018,1,Peer-to-peer payments,4456528,16522277460.174664
1626,karnataka,2018,1,Merchant payments,1089627,696586489.2644083
1627,karnataka,2018,1,Financial Services,159848,52664837.407078
1628,karnataka,2018,1,Others,525604,449549985.19633806
1629,karnataka,2018,2,Recharge & bill payments,7391926,2435924808.0540595
1630,karnataka,2018,2,Peer-to-peer payments,7164836,29135024501.319633
1631,karnataka,2018,2,Merchant payments,1874383,1361967204.9193478
1632,karnataka,2018,2,Financial Services,194363,93244737.61226672
1633,karnataka,2018,2,Others,490939,489418829.39568377
1634,karnataka,2018,3,Peer-to-peer payments,12863507,42819128165.14718
1635,karnataka,2018,3,Recharge & bill payments,8674172,3019156590.415938
1636,karnataka,2018,3,Merchant payments,3638065,1879406580.5386481
1637,karnataka,2018,3,Financial Services,205740,50726023.40346949
1638,karnataka,2018,3,Others,598777,456674396.3028466
1639,karnataka,2018,4,Peer-to-peer payments,20471744,63575342228.05887
1640,karnataka,2018,4,Merchant payments,11812478,4751317554.815564
1641,karnataka,2018,4,Recharge & bill payments,11426205,4030978295.062695
1642,karnataka,2018,4,Financial Services,289353,71134704.79416475
1643,karnataka,2018,4,Others,812291,579613793.3366778
1644,jammu-&-kashmir,2022,1,Peer-to-peer payments,6263588,25881919928.642838
1645,jammu-&-kashmir,2022,1,Merchant payments,5769426,5903944370.148529
1646,jammu-&-kashmir,2022,1,Recharge & bill payments,4046350,1253753685.6124904
1647,jammu-&-kashmir,2022,1,Financial Services,20506,28915576.119299565
1648,jammu-&-kashmir,2022,1,Others,145441,79330065.6359112
1649,jammu-&-kashmir,2022,2,Merchant payments,9917899,8541811640.294408
1650,jammu-&-kashmir,2022,2,Peer-to-peer payments,8948548,35973490940.6326
1651,jammu-&-kashmir,2022,2,Recharge & bill payments,4759941,1631580783.9159238
1652,jammu-&-kashmir,2022,2,Financial Services,17495,23857762.100494668
1653,jammu-&-kashmir,2022,2,Others,169864,83549709.69216739
1654,jammu-&-kashmir,2022,3,Merchant payments,9594459,8056512904.560925
1655,jammu-&-kashmir,2022,3,Peer-to-peer payments,8391981,31280124357.943665
1656,jammu-&-kashmir,2022,3,Recharge & bill payments,4397779,1538833023.8071973
1657,jammu-&-kashmir,2022,3,Financial Services,16502,21281997.61037215
1658,jammu-&-kashmir,2022,3,Others,133673,66802218.32606816
1659,jammu-&-kashmir,2022,4,Merchant payments,13060020,9463119176.828749
1660,jammu-&-kashmir,2022,4,Peer-to-peer payments,9209773,33017162449.59025
1661,jammu-&-kashmir,2022,4,Recharge & bill payments,4885856,1738113554.2451303
1662,jammu-&-kashmir,2022,4,Financial Services,17803,26804683.92881795
1663,jammu-&-kashmir,2022,4,Others,142706,70096050.90090424
1664,jammu-&-kashmir,2023,1,Merchant payments,19258641,12262102502.0
1665,jammu-&-kashmir,2023,1,Peer-to-peer payments,12527159,41006666634.0
1666,jammu-&-kashmir,2023,1,Recharge & bill payments,6894943,2522356131.0
1667,jammu-&-kashmir,2023,1,Financial Services,26119,30772190.0
1668,jammu-&-kashmir,2023,1,Others,220382,99850124.0
1669,jammu-&-kashmir,2023,2,Merchant payments,27968919,16519042612.0
1670,jammu-&-kashmir,2023,2,Peer-to-peer payments,17988275,56687068768.0
1671,jammu-&-kashmir,2023,2,Recharge & bill payments,8374394,3181150839.0
1672,jammu-&-kashmir,2023,2,Financial Services,27724,36616737.0
1673,jammu-&-kashmir,2023,2,Others,228987,106126424.0
1674,jammu-&-kashmir,2019,1,Peer-to-peer payments,1913720,5414709531.836735
1675,jammu-&-kashmir,2019,1,Recharge & bill payments,1131953,302663112.8884805
1676,jammu-&-kashmir,2019,1,Merchant payments,452379,199219534.93760535
1677,jammu-&-kashmir,2019,1,Financial Services,43247,4593545.201922052
1678,jammu-&-kashmir,2019,1,Others,43688,30649751.65627311
1679,jammu-&-kashmir,2019,2,Peer-to-peer payments,1180781,5666318253.462076
1680,jammu-&-kashmir,2019,2,Recharge & bill payments,706569,215937468.94414753
1681,jammu-&-kashmir,2019,2,Merchant payments,353678,188931529.4882364
1682,jammu-&-kashmir,2019,2,Financial Services,22663,2652961.353697454
1683,jammu-&-kashmir,2019,2,Others,32664,26301988.31534837
1684,jammu-&-kashmir,2019,3,Peer-to-peer payments,618694,3499425217.9582095
1685,jammu-&-kashmir,2019,3,Recharge & bill payments,318061,111964437.03321175
1686,jammu-&-kashmir,2019,3,Merchant payments,165115,120736230.08884756
1687,jammu-&-kashmir,2019,3,Financial Services,2895,658515.8825482852
1688,jammu-&-kashmir,2019,3,Others,11761,11446090.81965122
1689,jammu-&-kashmir,2019,4,Peer-to-peer payments,310620,1799955855.9714913
1690,jammu-&-kashmir,2019,4,Merchant payments,91303,77859073.82317376
1691,jammu-&-kashmir,2019,4,Recharge & bill payments,84803,49065907.04578097
1692,jammu-&-kashmir,2019,4,Financial Services,197,213741.2862032762
1693,jammu-&-kashmir,2019,4,Others,3005,2601419.6959477984
1694,jammu-&-kashmir,2021,1,Peer-to-peer payments,2800201,14801220301.14875
1695,jammu-&-kashmir,2021,1,Recharge & bill payments,2554798,663747765.6760966
1696,jammu-&-kashmir,2021,1,Merchant payments,1527253,1605408313.4781337
1697,jammu-&-kashmir,2021,1,Financial Services,17276,20848657.8594191
1698,jammu-&-kashmir,2021,1,Others,98042,47124854.989329115
1699,jammu-&-kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094
1700,jammu-&-kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545956
1701,jammu-&-kashmir,2021,2,Merchant payments,2378307,2343370985.5822287
1702,jammu-&-kashmir,2021,2,Financial Services,19432,21897796.187056318
1703,jammu-&-kashmir,2021,2,Others,105673,53580855.45836207
1704,jammu-&-kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198593
1705,jammu-&-kashmir,2021,3,Recharge & bill payments,4192099,1126801385.0108979
1706,jammu-&-kashmir,2021,3,Merchant payments,3197489,3818849262.990345
1707,jammu-&-kashmir,2021,3,Financial Services,16071,27585395.493344467
1708,jammu-&-kashmir,2021,3,Others,124274,62209689.3389434
1709,jammu-&-kashmir,2021,4,Peer-to-peer payments,6852001,31444247707.630074
1710,jammu-&-kashmir,2021,4,Merchant payments,5399465,6026170895.591109
1711,jammu-&-kashmir,2021,4,Recharge & bill payments,4358892,1334473410.4377313
1712,jammu-&-kashmir,2021,4,Financial Services,20269,34425387.51761782
1713,jammu-&-kashmir,2021,4,Others,160001,86920024.59513804
1714,jammu-&-kashmir,2020,1,Peer-to-peer payments,435154,2654638582.0865793
1715,jammu-&-kashmir,2020,1,Recharge & bill payments,341357,144213068.71202034
1716,jammu-&-kashmir,2020,1,Merchant payments,135241,131144418.96503358
1717,jammu-&-kashmir,2020,1,Financial Services,2350,2116665.1182805505
1718,jammu-&-kashmir,2020,1,Others,7528,5530441.652102945
1719,jammu-&-kashmir,2020,2,Peer-to-peer payments,1238380,7426818530.258213
1720,jammu-&-kashmir,2020,2,Recharge & bill payments,1028741,413037418.32063264
1721,jammu-&-kashmir,2020,2,Merchant payments,341375,403026357.7674071
1722,jammu-&-kashmir,2020,2,Financial Services,9130,10415041.341445928
1723,jammu-&-kashmir,2020,2,Others,17380,12351591.57084975
1724,jammu-&-kashmir,2020,3,Peer-to-peer payments,1787154,10837119046.792652
1725,jammu-&-kashmir,2020,3,Recharge & bill payments,1005745,443743222.500647
1726,jammu-&-kashmir,2020,3,Merchant payments,642688,667957476.4350253
1727,jammu-&-kashmir,2020,3,Financial Services,10111,13281733.802213533
1728,jammu-&-kashmir,2020,3,Others,20200,15128281.341935568
1729,jammu-&-kashmir,2020,4,Peer-to-peer payments,2378539,13736841259.979288
1730,jammu-&-kashmir,2020,4,Recharge & bill payments,1900075,536741118.30199385
1731,jammu-&-kashmir,2020,4,Merchant payments,1377786,1045006123.4596367
1732,jammu-&-kashmir,2020,4,Financial Services,13578,17966592.697469097
1733,jammu-&-kashmir,2020,4,Others,84466,44350708.939814664
1734,jammu-&-kashmir,2018,1,Recharge & bill payments,457813,78812610.35129012
1735,jammu-&-kashmir,2018,1,Peer-to-peer payments,353621,861670157.9310012
1736,jammu-&-kashmir,2018,1,Financial Services,65683,10269382.6199755
1737,jammu-&-kashmir,2018,1,Merchant payments,28696,30967525.638810236
1738,jammu-&-kashmir,2018,1,Others,35755,23651562.715049967
1739,jammu-&-kashmir,2018,2,Recharge & bill payments,794502,166762242.91718757
1740,jammu-&-kashmir,2018,2,Peer-to-peer payments,771844,2372961687.5536175
1741,jammu-&-kashmir,2018,2,Financial Services,112422,15636116.81386063
1742,jammu-&-kashmir,2018,2,Merchant payments,79248,64454257.5252622
1743,jammu-&-kashmir,2018,2,Others,38310,31391931.692946266
1744,jammu-&-kashmir,2018,3,Peer-to-peer payments,1260453,3616022745.5645847
1745,jammu-&-kashmir,2018,3,Recharge & bill payments,822143,203079955.34644008
1746,jammu-&-kashmir,2018,3,Merchant payments,140076,82826475.18797052
1747,jammu-&-kashmir,2018,3,Financial Services,44464,6397888.3546260595
1748,jammu-&-kashmir,2018,3,Others,36825,26373935.004048545
1749,jammu-&-kashmir,2018,4,Peer-to-peer payments,1265457,5151829745.262983
1750,jammu-&-kashmir,2018,4,Recharge & bill payments,970724,254473764.00233167
1751,jammu-&-kashmir,2018,4,Merchant payments,402303,215771001.5429565
1752,jammu-&-kashmir,2018,4,Financial Services,33775,6072177.152358056
1753,jammu-&-kashmir,2018,4,Others,49051,36573577.73688933
1754,maharashtra,2022,1,Merchant payments,646277671,340240479374.36835
1755,maharashtra,2022,1,Peer-to-peer payments,411989717,1274889182430.209
1756,maharashtra,2022,1,Recharge & bill payments,108896881,64507860103.55089
1757,maharashtra,2022,1,Financial Services,583243,677612619.2786882
1758,maharashtra,2022,1,Others,1758926,1084139453.7274752
1759,maharashtra,2022,2,Merchant payments,810961772,428469294407.1603
1760,maharashtra,2022,2,Peer-to-peer payments,470258043,1501201968773.8115
1761,maharashtra,2022,2,Recharge & bill payments,124280427,75110969246.16316
1762,maharashtra,2022,2,Financial Services,490152,559321829.4503716
1763,maharashtra,2022,2,Others,1542719,930827919.303539
1764,maharashtra,2022,3,Merchant payments,876618082,432250721734.13074
1765,maharashtra,2022,3,Peer-to-peer payments,483481713,1434565548650.9136
1766,maharashtra,2022,3,Recharge & bill payments,124545840,79360150487.36568
1767,maharashtra,2022,3,Financial Services,521362,571583115.6687979
1768,maharashtra,2022,3,Others,1222420,831183386.4681726
1769,maharashtra,2022,4,Merchant payments,1025666187,502660888415.46185
1770,maharashtra,2022,4,Peer-to-peer payments,535142126,1622619308526.9614
